date	bikesHome	standsHome	bikesOffice	standsOffice
2019-10-15 08:35:01.791136	1	24	30	0
2019-10-15 08:40:01.659205	1	24	30	0
2019-10-15 08:45:02.379492	0	25	30	0
2019-10-15 08:50:02.114546	0	25	30	0
2019-10-15 08:55:01.768549	0	25	30	0
2019-10-15 09:00:03.138739	0	25	30	0
2019-10-15 09:05:01.843670	0	25	30	0
2019-10-15 09:10:01.764589	0	25	30	0
2019-10-15 09:15:02.521253	0	25	30	0
2019-10-15 09:20:02.323449	0	25	30	0
2019-10-15 09:25:02.027478	0	25	30	0
2019-10-15 09:30:01.745261	0	25	16	14
2019-10-15 09:35:02.437283	0	25	16	14
2019-10-15 09:40:02.295521	1	24	17	13
2019-10-15 09:45:01.995203	0	25	19	11
2019-10-15 09:50:01.728535	0	25	21	9
2019-10-15 09:55:02.472121	0	25	22	8
2019-10-15 19:00:01.963491	17	8	2	28
2019-10-15 19:05:01.725837	20	5	2	28
2019-10-15 19:10:02.512016	20	5	2	28
2019-10-15 19:15:02.230514	20	5	0	30
2019-10-15 19:20:01.932249	23	2	0	30
2019-10-15 19:25:01.647953	25	0	0	30
2019-10-15 19:30:02.393740	25	0	1	29
2019-10-15 19:35:02.172775	25	0	1	29
2019-10-15 19:40:02.050981	24	1	0	30
2019-10-15 19:45:01.789172	25	0	0	30
2019-10-15 19:50:02.547285	25	0	0	30
2019-10-15 19:55:02.214214	25	0	0	30
2019-10-15 20:00:02.028519	25	0	0	30
2019-10-15 20:05:01.750273	25	0	0	30
2019-10-15 20:10:02.556422	22	3	0	30
2019-10-15 20:15:02.239386	23	2	0	30
2019-10-15 20:20:01.997913	24	1	0	30
2019-10-15 20:25:01.719718	24	1	0	30
2019-10-15 20:30:02.406595	25	0	0	30
2019-10-15 20:35:02.154056	25	0	0	30
2019-10-15 20:40:01.971508	25	0	0	30
2019-10-15 20:45:01.697722	24	1	0	30
2019-10-15 20:50:02.381647	24	1	0	30
2019-10-15 20:55:02.054900	25	0	0	30
2019-10-15 21:00:26.860768	25	0	0	30
2019-10-15 21:05:02.581302	24	1	0	30
2019-10-15 21:10:02.365699	24	1	0	30
2019-10-15 21:15:02.093755	25	0	0	30
2019-10-15 21:20:01.873289	25	0	0	30
2019-10-15 21:25:02.523006	24	1	0	30
2019-10-15 21:30:02.201295	23	2	0	30
2019-10-15 21:35:01.881509	23	2	0	30
2019-10-15 21:40:01.744964	25	0	0	30
2019-10-15 21:45:02.495114	25	0	0	30
2019-10-15 21:50:02.165391	25	0	0	30
2019-10-15 21:55:01.868419	25	0	0	30
2019-10-16 07:00:02.632613	23	2	7	23
2019-10-16 07:05:02.366242	22	3	7	23
2019-10-16 07:10:02.390403	22	3	7	23
2019-10-16 07:15:02.091896	22	3	8	22
2019-10-16 07:20:01.847527	20	5	8	22
2019-10-16 07:25:02.501607	20	5	8	22
2019-10-16 07:30:02.426914	19	6	8	22
2019-10-16 07:35:02.166455	18	7	8	22
2019-10-16 07:40:02.023756	15	10	8	22
2019-10-16 07:45:01.716484	15	10	9	21
2019-10-16 07:50:27.417885	8	17	13	17
2019-10-16 07:55:02.094410	7	18	16	14
2019-10-16 08:00:01.882178	2	23	21	9
2019-10-16 08:05:01.636606	1	24	23	7
2019-10-16 08:10:02.472150	0	25	25	5
2019-10-16 08:15:02.171556	0	25	27	3
2019-10-16 08:20:01.966835	0	25	27	3
2019-10-16 08:25:01.653163	0	25	27	3
2019-10-16 08:30:02.925734	0	25	27	3
2019-10-16 08:35:01.649422	0	25	27	3
2019-10-16 08:40:02.465652	0	25	27	3
2019-10-16 08:45:02.178373	0	25	27	3
2019-10-16 08:50:01.926128	0	25	27	3
2019-10-16 08:55:01.670816	1	24	27	3
2019-10-16 09:00:02.462851	1	24	29	1
2019-10-16 09:05:02.180314	0	25	30	0
2019-10-16 09:10:02.171350	0	25	30	0
2019-10-16 09:15:01.871206	0	25	30	0
2019-10-16 09:20:01.651164	0	25	30	0
2019-10-16 09:25:02.371870	0	25	20	10
2019-10-16 09:30:02.080222	0	25	20	10
2019-10-16 09:35:01.792779	0	25	21	9
2019-10-16 09:40:01.637074	0	25	21	9
2019-10-16 09:45:02.318529	0	25	22	8
2019-10-16 09:50:02.025070	0	25	22	8
2019-10-16 09:55:01.698957	0	25	23	7
2019-10-16 19:00:02.156472	17	8	2	28
2019-10-16 19:05:01.919286	16	9	3	27
2019-10-16 19:10:01.763603	12	13	2	28
2019-10-16 19:15:02.461510	10	15	0	30
2019-10-16 19:20:02.272825	8	17	0	30
2019-10-16 19:25:02.017465	7	18	0	30
2019-10-16 19:30:01.687122	9	16	0	30
2019-10-16 19:35:02.406277	11	14	0	30
2019-10-16 19:40:02.290417	9	16	0	30
2019-10-16 19:45:26.991372	13	12	0	30
2019-10-16 19:50:01.706086	14	11	0	30
2019-10-16 19:55:02.485270	15	10	0	30
2019-10-16 20:00:02.204299	18	7	0	30
2019-10-16 20:05:01.900842	17	8	0	30
2019-10-16 20:10:01.730809	21	4	0	30
2019-10-16 20:15:02.433319	22	3	0	30
2019-10-16 20:20:02.178823	22	3	0	30
2019-10-16 20:25:01.901546	22	3	0	30
2019-10-16 20:30:01.590394	22	3	0	30
2019-10-16 20:35:02.336873	22	3	0	30
2019-10-16 20:40:02.456605	21	4	0	30
2019-10-16 20:45:02.168683	19	6	0	30
2019-10-16 20:50:01.862923	20	4	0	30
2019-10-16 20:55:02.560994	20	4	0	30
2019-10-16 21:00:02.396471	19	5	0	30
2019-10-16 21:05:02.083183	17	7	0	30
2019-10-16 21:10:01.840383	17	7	0	30
2019-10-16 21:15:02.873546	19	6	0	30
2019-10-16 21:20:02.625148	19	6	0	30
2019-10-16 21:25:02.304083	20	5	0	30
2019-10-16 21:30:02.034481	22	3	0	30
2019-10-16 21:35:01.695798	21	4	0	30
2019-10-16 21:40:02.571565	25	0	0	30
2019-10-16 21:45:02.251110	24	1	0	30
2019-10-16 21:50:01.973358	23	2	0	30
2019-10-16 21:55:26.739425	22	3	0	30
